Date,City,Country,Parent_Category,Sub_Category,Sales,Profit,Lat,Lon
2025-09-03,Toronto,Canada,Data Analytics,Quantivo AI License,6138.8769929587725,2029.8761345642863,43.6532,-79.3832
2025-07-24,Halifax,Canada,Apparel,ME-U Hoodie,17052.96220520507,4143.426365538319,44.6488,-63.5752
2025-06-28,New York,United States,Tech Support,Cloud Migration,6119.799425074429,1533.2233416524664,40.7128,-74.006
2026-01-02,New York,United States,Apparel,Streetwear Cap,3227.5940989873266,1520.5382712286662,40.7128,-74.006
2025-03-07,Halifax,Canada,Data Analytics,BI Dashboard Pro,22638.979560743202,7751.673549846225,44.6488,-63.5752
2025-01-04,Dartmouth,Canada,Data Analytics,BI Dashboard Pro,5013.547843971814,1995.9652902352213,44.6662,-63.5682
2025-11-27,Toronto,Canada,Tech Support,24/7 Support,24716.06545679497,9393.075767426673,43.6532,-79.3832
2025-05-06,Vancouver,Canada,Apparel,ME-U Hoodie,24236.951311877172,10648.118324083318,49.2827,-123.1207
2025-04-18,Halifax,Canada,Tech Support,Cloud Migration,1003.1207117771216,269.1083621191367,44.6488,-63.5752
2025-07-27,Vancouver,Canada,Apparel,Streetwear Cap,19536.18214868647,7362.536921024602,49.2827,-123.1207
2025-09-21,Halifax,Canada,Apparel,Streetwear Cap,8237.899634535564,4035.3350205032357,44.6488,-63.5752
2025-10-16,Miami,United States,Apparel,Streetwear Cap,22596.686320520323,10142.15867513219,25.7617,-80.1918
2025-06-15,New York,United States,Apparel,Streetwear Cap,14052.750254106375,3528.735428543344,40.7128,-74.006
2025-06-01,Dartmouth,Canada,Apparel,ME-U Hoodie,2151.6878978673485,506.7907792860956,44.6662,-63.5682
2025-08-06,Miami,United States,Apparel,Streetwear Cap,21133.0059356379,6048.682825762459,25.7617,-80.1918
2025-08-27,Halifax,Canada,Apparel,ME-U Hoodie,11312.592651984556,3743.83540292474,44.6488,-63.5752
2025-12-31,Halifax,Canada,Data Analytics,Server Rack,9430.49035741098,2266.3837858589836,44.6488,-63.5752
2025-07-12,Vancouver,Canada,Tech Support,Cloud Migration,4887.890896109477,1530.7324245665097,49.2827,-123.1207
2025-01-26,Miami,United States,Apparel,Streetwear Cap,7376.289455867319,1770.883973296858,25.7617,-80.1918
2025-09-26,Vancouver,Canada,Apparel,ME-U Hoodie,6538.885478751306,2270.005068313534,49.2827,-123.1207
2025-09-24,Dartmouth,Canada,Tech Support,24/7 Support,10465.717672265366,2555.051711509554,44.6662,-63.5682
2025-03-20,Toronto,Canada,Apparel,Streetwear Cap,22458.79929320472,10443.67175461256,43.6532,-79.3832
2025-05-13,New York,United States,Tech Support,24/7 Support,24916.7008351925,5779.513078820253,40.7128,-74.006
2025-09-14,Miami,United States,Data Analytics,Quantivo AI License,23258.40739412171,9739.996854279803,25.7617,-80.1918
2025-10-18,Vancouver,Canada,Tech Support,Cloud Migration,1872.5363167719315,621.4630876870426,49.2827,-123.1207
2025-09-03,Miami,United States,Apparel,ME-U Hoodie,19619.34165766514,9202.38161495396,25.7617,-80.1918
2025-09-12,Halifax,Canada,Tech Support,Cloud Migration,10209.317117359182,4690.7453671078665,44.6488,-63.5752
2025-12-01,Miami,United States,Data Analytics,Server Rack,4936.649131930489,1902.8682866962376,25.7617,-80.1918
2026-01-28,New York,United States,Tech Support,24/7 Support,14271.612999410956,5613.417692794123,40.7128,-74.006
2025-06-27,Dartmouth,Canada,Apparel,ME-U Hoodie,2629.893944710427,532.5335591379333,44.6662,-63.5682
2025-11-19,Toronto,Canada,Data Analytics,Quantivo AI License,23731.312721135586,8051.392925523653,43.6532,-79.3832
2025-02-06,Miami,United States,Tech Support,24/7 Support,21766.890013994056,9771.974058800935,25.7617,-80.1918
2025-12-06,Dartmouth,Canada,Apparel,ME-U Hoodie,15576.67801650798,6679.245930539286,44.6662,-63.5682
2025-05-05,New York,United States,Tech Support,Cloud Migration,15456.71955522422,4617.144115507151,40.7128,-74.006
2025-08-16,Vancouver,Canada,Apparel,Streetwear Cap,13029.166977835192,3660.2972284926477,49.2827,-123.1207
2025-01-08,Dartmouth,Canada,Data Analytics,Server Rack,1346.2419382158978,341.72626698560583,44.6662,-63.5682
2025-01-23,Toronto,Canada,Data Analytics,Server Rack,1481.5655529519381,708.6745064371445,43.6532,-79.3832
2025-07-29,Dartmouth,Canada,Tech Support,24/7 Support,20317.756007084638,7930.936898701084,44.6662,-63.5682
2025-10-26,Halifax,Canada,Apparel,ME-U Hoodie,6262.275585213472,3064.0117514485605,44.6488,-63.5752
2025-03-05,Dartmouth,Canada,Data Analytics,Quantivo AI License,22035.575744651196,6053.0101870360495,44.6662,-63.5682
2026-01-06,Miami,United States,Apparel,Streetwear Cap,3942.2718981479443,1755.0909708968443,25.7617,-80.1918
2025-06-10,Halifax,Canada,Apparel,Streetwear Cap,16915.35149767551,4370.992503677319,44.6488,-63.5752
2026-01-27,Vancouver,Canada,Apparel,ME-U Hoodie,20151.471645267367,8054.254691901513,49.2827,-123.1207
2025-05-20,Halifax,Canada,Tech Support,Cloud Migration,15749.293625736917,6959.174007866666,44.6488,-63.5752
2025-10-13,New York,United States,Data Analytics,Quantivo AI License,21041.175739053902,8342.109100535048,40.7128,-74.006
2025-12-27,Dartmouth,Canada,Tech Support,Cloud Migration,8265.403667468581,3115.585994805966,44.6662,-63.5682
2025-04-26,Halifax,Canada,Apparel,Streetwear Cap,1860.9535334113536,591.5964584723188,44.6488,-63.5752
2026-01-22,Halifax,Canada,Apparel,Streetwear Cap,8116.13413279198,3888.539847431063,44.6488,-63.5752
2025-08-02,Halifax,Canada,Data Analytics,Server Rack,19715.24721863897,5118.068770008007,44.6488,-63.5752
2025-05-14,Vancouver,Canada,Tech Support,24/7 Support,19332.777619891087,7393.934544067041,49.2827,-123.1207
2025-01-29,Miami,United States,Apparel,Streetwear Cap,2169.7870277715224,1024.907377521214,25.7617,-80.1918
2025-02-17,Vancouver,Canada,Apparel,ME-U Hoodie,1840.0851691589448,821.5844032610735,49.2827,-123.1207
2025-08-31,Dartmouth,Canada,Apparel,Streetwear Cap,8000.359053019566,2747.1182674003758,44.6662,-63.5682
2025-08-24,Miami,United States,Tech Support,24/7 Support,6420.501328559553,1308.9368628697434,25.7617,-80.1918
2025-04-21,New York,United States,Data Analytics,BI Dashboard Pro,1518.1085099010952,746.9692754187853,40.7128,-74.006
2025-04-17,Dartmouth,Canada,Data Analytics,Quantivo AI License,7859.813783865478,3114.7854944823503,44.6662,-63.5682
2025-04-23,Dartmouth,Canada,Data Analytics,BI Dashboard Pro,16104.550708798091,7091.386836309328,44.6662,-63.5682
2025-04-10,Dartmouth,Canada,Data Analytics,Quantivo AI License,10364.301268195788,3559.291164544907,44.6662,-63.5682
2025-02-09,Vancouver,Canada,Tech Support,Cloud Migration,17027.090108493405,8031.340781532712,49.2827,-123.1207
2025-01-02,Halifax,Canada,Data Analytics,BI Dashboard Pro,23005.227093282407,11497.120857504602,44.6488,-63.5752
2025-03-30,Toronto,Canada,Tech Support,24/7 Support,16857.685468985816,5118.5627362476225,43.6532,-79.3832
2025-06-02,Halifax,Canada,Tech Support,24/7 Support,14877.123877569687,3301.0800276943164,44.6488,-63.5752
2025-08-29,Vancouver,Canada,Tech Support,24/7 Support,5182.324035663867,2579.0868749743577,49.2827,-123.1207
2025-04-30,New York,United States,Apparel,ME-U Hoodie,3273.7551546700347,690.7842926483431,40.7128,-74.006
2025-03-31,Halifax,Canada,Data Analytics,BI Dashboard Pro,24946.268297977782,5028.408187652879,44.6488,-63.5752
2025-07-12,Halifax,Canada,Data Analytics,Server Rack,1982.4514796816866,572.4580084402277,44.6488,-63.5752
2025-12-31,New York,United States,Apparel,ME-U Hoodie,13330.893367342864,3759.100636011571,40.7128,-74.006
2025-03-14,Halifax,Canada,Apparel,ME-U Hoodie,12499.522907419996,5097.071826185548,44.6488,-63.5752
2025-12-16,Miami,United States,Tech Support,24/7 Support,12367.04081405621,4655.140072923593,25.7617,-80.1918
2025-05-28,Halifax,Canada,Apparel,Streetwear Cap,1591.2437448681108,463.8443562299247,44.6488,-63.5752
2025-06-19,Dartmouth,Canada,Tech Support,Cloud Migration,11767.887080977644,5439.006904756345,44.6662,-63.5682
2025-08-26,Vancouver,Canada,Data Analytics,Quantivo AI License,17174.78061662282,5669.264933486167,49.2827,-123.1207
2025-05-25,Dartmouth,Canada,Tech Support,Cloud Migration,16348.009101725802,5759.6094649933275,44.6662,-63.5682
2025-07-29,Toronto,Canada,Data Analytics,Server Rack,3138.950173960695,843.7578468286503,43.6532,-79.3832
2025-11-12,Miami,United States,Data Analytics,BI Dashboard Pro,14707.980690928918,6807.484594463065,25.7617,-80.1918
2025-05-02,Halifax,Canada,Data Analytics,Server Rack,16523.083913278482,8104.254853747921,44.6488,-63.5752
2026-01-18,Dartmouth,Canada,Apparel,Streetwear Cap,7403.262600999883,2762.533403110721,44.6662,-63.5682
2025-05-12,Vancouver,Canada,Apparel,ME-U Hoodie,2397.1363154773053,500.9190363481781,49.2827,-123.1207
2025-06-25,Dartmouth,Canada,Tech Support,24/7 Support,9638.47208560971,4666.665675845894,44.6662,-63.5682
2025-08-22,New York,United States,Apparel,ME-U Hoodie,14334.77392760287,5346.606854931985,40.7128,-74.006
2025-04-14,Dartmouth,Canada,Data Analytics,Server Rack,17829.115692069197,8545.366707719497,44.6662,-63.5682
2025-03-21,New York,United States,Tech Support,Cloud Migration,3214.1541961201297,671.9996914746296,40.7128,-74.006
2025-10-13,Dartmouth,Canada,Apparel,ME-U Hoodie,8960.703771245833,1859.678097390151,44.6662,-63.5682
2025-08-09,Dartmouth,Canada,Data Analytics,Server Rack,7270.161365930628,3222.69888695969,44.6662,-63.5682
2025-06-29,Dartmouth,Canada,Apparel,ME-U Hoodie,7124.925988399332,3345.3645840466525,44.6662,-63.5682
2026-02-04,Miami,United States,Tech Support,Cloud Migration,13073.148137192156,2621.366099624144,25.7617,-80.1918
2025-07-03,Toronto,Canada,Apparel,Streetwear Cap,19444.791320404413,5864.424808842629,43.6532,-79.3832
2025-11-05,Halifax,Canada,Tech Support,24/7 Support,3844.5612719579544,1055.924521392967,44.6488,-63.5752
2025-07-17,Vancouver,Canada,Apparel,Streetwear Cap,10574.062321175279,2263.420748086559,49.2827,-123.1207
2025-11-03,Halifax,Canada,Apparel,ME-U Hoodie,11884.030799154003,4404.393982678574,44.6488,-63.5752
2025-01-25,New York,United States,Tech Support,24/7 Support,18978.877488956252,8671.267933236517,40.7128,-74.006
2025-08-25,Vancouver,Canada,Data Analytics,Server Rack,2470.430302827656,588.972786956563,49.2827,-123.1207
2025-07-05,Halifax,Canada,Data Analytics,Server Rack,18835.285549169384,7270.370874978314,44.6488,-63.5752
2025-11-14,New York,United States,Apparel,Streetwear Cap,21162.846187956085,4378.698513676335,40.7128,-74.006
2025-12-14,Dartmouth,Canada,Apparel,Streetwear Cap,6235.876227329601,2671.7934729378385,44.6662,-63.5682
2025-05-29,Dartmouth,Canada,Tech Support,Cloud Migration,21946.06029720173,6611.045736665996,44.6662,-63.5682
2025-04-20,Vancouver,Canada,Apparel,ME-U Hoodie,10155.273394052603,4811.086280770463,49.2827,-123.1207
2025-10-22,Vancouver,Canada,Apparel,ME-U Hoodie,10729.623574325175,4182.2398477802,49.2827,-123.1207
2025-04-23,Vancouver,Canada,Apparel,Streetwear Cap,12782.295490156152,4140.754038139691,49.2827,-123.1207
2025-09-30,New York,United States,Apparel,ME-U Hoodie,4168.462331582439,1632.8831144252606,40.7128,-74.006
2025-09-21,Toronto,Canada,Tech Support,Cloud Migration,23563.097777593215,5295.22099151286,43.6532,-79.3832
2025-10-19,Vancouver,Canada,Apparel,ME-U Hoodie,18276.79552219249,8743.150029849403,49.2827,-123.1207
2025-09-28,Vancouver,Canada,Tech Support,Cloud Migration,24623.364966833044,9133.076014352157,49.2827,-123.1207
2025-05-22,Dartmouth,Canada,Data Analytics,Server Rack,23027.909240280063,7830.978158818081,44.6662,-63.5682
2025-05-18,Dartmouth,Canada,Apparel,Streetwear Cap,24468.098202576846,5476.791335750638,44.6662,-63.5682
2025-07-28,Toronto,Canada,Tech Support,24/7 Support,1931.525833673356,952.2295087074488,43.6532,-79.3832
2025-08-18,Miami,United States,Data Analytics,BI Dashboard Pro,24758.411502388222,5080.879358751631,25.7617,-80.1918
2025-11-13,Vancouver,Canada,Apparel,Streetwear Cap,15056.275427012706,6010.814256371593,49.2827,-123.1207
2025-05-02,Vancouver,Canada,Tech Support,24/7 Support,20540.416251465896,9143.704871829923,49.2827,-123.1207
2025-10-22,Vancouver,Canada,Apparel,ME-U Hoodie,12243.162105801577,2493.7295553995878,49.2827,-123.1207
2025-11-24,Miami,United States,Tech Support,24/7 Support,23795.152420251532,6115.378905049897,25.7617,-80.1918
2025-12-06,Halifax,Canada,Data Analytics,Quantivo AI License,7687.492104568175,2509.947636598627,44.6488,-63.5752
2025-03-21,New York,United States,Data Analytics,BI Dashboard Pro,20445.617911890877,5346.435896755308,40.7128,-74.006
2025-03-24,Miami,United States,Tech Support,24/7 Support,21439.78155661105,10694.751748236664,25.7617,-80.1918
2025-10-20,Vancouver,Canada,Apparel,ME-U Hoodie,24994.553825559975,11102.93241188092,49.2827,-123.1207
2025-02-07,New York,United States,Tech Support,Cloud Migration,1514.1775700681446,656.5533466266037,40.7128,-74.006
2025-09-01,Halifax,Canada,Data Analytics,Quantivo AI License,22063.537793986936,4487.065434753817,44.6488,-63.5752
2025-07-11,Toronto,Canada,Apparel,Streetwear Cap,12371.302532694073,6043.717249941521,43.6532,-79.3832
2025-03-13,Toronto,Canada,Data Analytics,BI Dashboard Pro,20264.138737088106,9157.551992448114,43.6532,-79.3832
2025-08-12,Vancouver,Canada,Apparel,ME-U Hoodie,12102.093816794013,2516.606936674667,49.2827,-123.1207
2025-10-22,Toronto,Canada,Apparel,Streetwear Cap,6683.530997086366,1490.5539823268498,43.6532,-79.3832
2025-11-19,Vancouver,Canada,Apparel,Streetwear Cap,17022.96744264893,4993.336034679745,49.2827,-123.1207
2025-02-21,New York,United States,Data Analytics,BI Dashboard Pro,11318.396734316662,5473.6692609707525,40.7128,-74.006
2025-09-20,Vancouver,Canada,Apparel,Streetwear Cap,16688.350860588376,4376.044144501799,49.2827,-123.1207
2025-08-18,Toronto,Canada,Tech Support,24/7 Support,22323.028766700005,7176.768224835198,43.6532,-79.3832
2026-01-27,Halifax,Canada,Tech Support,24/7 Support,1205.7405801056725,368.05877146119536,44.6488,-63.5752
2025-06-21,New York,United States,Apparel,ME-U Hoodie,12175.21479290949,5828.8100576228735,40.7128,-74.006
2025-11-01,Vancouver,Canada,Data Analytics,BI Dashboard Pro,24896.359676043834,5673.450350236932,49.2827,-123.1207
2025-07-11,Toronto,Canada,Tech Support,Cloud Migration,1139.145602291884,505.27361156915305,43.6532,-79.3832
2025-07-26,Toronto,Canada,Data Analytics,Quantivo AI License,24590.1300202644,6130.274513707561,43.6532,-79.3832
2025-01-20,Vancouver,Canada,Data Analytics,Server Rack,14053.556597973986,5033.68907693304,49.2827,-123.1207
2025-05-01,Vancouver,Canada,Tech Support,24/7 Support,23970.147151705038,11766.237646130456,49.2827,-123.1207
2025-05-21,Vancouver,Canada,Tech Support,Cloud Migration,24881.96473597615,7647.261222525144,49.2827,-123.1207
2025-12-31,Toronto,Canada,Data Analytics,Quantivo AI License,22173.946507499815,10556.235577004918,43.6532,-79.3832
2025-11-03,Toronto,Canada,Data Analytics,Quantivo AI License,5488.105498772391,2528.724598428091,43.6532,-79.3832
2025-04-22,Halifax,Canada,Data Analytics,BI Dashboard Pro,22040.2505555917,8176.324952995438,44.6488,-63.5752
2025-08-21,Dartmouth,Canada,Tech Support,Cloud Migration,23652.51700662267,6790.585387277478,44.6662,-63.5682
2025-09-09,Miami,United States,Tech Support,Cloud Migration,16754.123059818223,4861.4083513932665,25.7617,-80.1918
2025-07-15,Toronto,Canada,Data Analytics,Server Rack,17683.390368106244,4105.790506578647,43.6532,-79.3832
2025-02-12,Halifax,Canada,Apparel,ME-U Hoodie,16977.576042668974,5910.751285796718,44.6488,-63.5752
2025-07-25,Halifax,Canada,Tech Support,Cloud Migration,4125.122828858994,1964.542161307717,44.6488,-63.5752
2026-01-08,Vancouver,Canada,Tech Support,Cloud Migration,1316.9432568004486,296.6809869927298,49.2827,-123.1207
2025-04-16,Toronto,Canada,Apparel,ME-U Hoodie,14460.21782333786,3163.8520929693404,43.6532,-79.3832
2025-11-09,Halifax,Canada,Tech Support,Cloud Migration,14605.054424098853,2925.636234523068,44.6488,-63.5752
2026-01-05,Toronto,Canada,Data Analytics,Quantivo AI License,6943.180662858433,2513.3916119077276,43.6532,-79.3832
2025-07-26,Dartmouth,Canada,Data Analytics,BI Dashboard Pro,23775.64303349418,8509.972676735228,44.6662,-63.5682
2025-11-22,Toronto,Canada,Apparel,ME-U Hoodie,24147.65223265293,10635.826842819592,43.6532,-79.3832
2025-08-30,New York,United States,Apparel,ME-U Hoodie,19332.12375316289,4108.992584743848,40.7128,-74.006
2025-03-23,Vancouver,Canada,Data Analytics,Server Rack,23929.925967987252,9001.09350240514,49.2827,-123.1207
2025-08-10,Halifax,Canada,Data Analytics,BI Dashboard Pro,22858.3235116309,4593.428859024307,44.6488,-63.5752
2025-09-23,New York,United States,Apparel,ME-U Hoodie,4650.257001822456,1637.8352189255506,40.7128,-74.006
2026-01-31,Miami,United States,Apparel,Streetwear Cap,19687.64916194578,4642.217391453967,25.7617,-80.1918
2025-10-19,Vancouver,Canada,Tech Support,24/7 Support,20586.328173615184,10195.590906328487,49.2827,-123.1207
2025-09-26,New York,United States,Tech Support,Cloud Migration,24264.223430610993,7471.969346513697,40.7128,-74.006
2026-01-18,Dartmouth,Canada,Apparel,Streetwear Cap,4039.614892867937,1293.512647732133,44.6662,-63.5682
2025-11-03,Toronto,Canada,Apparel,Streetwear Cap,7628.261209541525,1590.8263332229626,43.6532,-79.3832
2025-08-14,Dartmouth,Canada,Tech Support,24/7 Support,17955.576024363738,5797.547609648752,44.6662,-63.5682
2025-04-30,Toronto,Canada,Apparel,Streetwear Cap,12286.234711008534,4840.585002068498,43.6532,-79.3832
2025-06-14,Vancouver,Canada,Data Analytics,Server Rack,22322.694517173983,7305.344944940688,49.2827,-123.1207
2025-02-07,Toronto,Canada,Data Analytics,Quantivo AI License,20887.997166212524,5755.539867098013,43.6532,-79.3832
2025-02-15,Dartmouth,Canada,Tech Support,Cloud Migration,2433.220433347733,678.908410605395,44.6662,-63.5682
2026-01-23,Dartmouth,Canada,Data Analytics,BI Dashboard Pro,14461.160562901023,4420.7848726670545,44.6662,-63.5682
2025-09-07,New York,United States,Data Analytics,Quantivo AI License,20916.680537417913,4232.05129906775,40.7128,-74.006
2025-02-13,New York,United States,Apparel,ME-U Hoodie,15232.101842712826,3895.6182117110443,40.7128,-74.006
2025-04-16,Halifax,Canada,Data Analytics,BI Dashboard Pro,17459.231630066795,6081.759885260796,44.6488,-63.5752
2025-07-16,Toronto,Canada,Apparel,ME-U Hoodie,24751.6207673755,10238.65127846468,43.6532,-79.3832
2025-05-13,New York,United States,Tech Support,24/7 Support,9572.422118884324,3061.9361383244627,40.7128,-74.006
2025-12-09,Vancouver,Canada,Data Analytics,BI Dashboard Pro,15181.580995675438,6581.345841836401,49.2827,-123.1207
2025-10-25,Dartmouth,Canada,Apparel,Streetwear Cap,24321.752635523975,7496.977686541884,44.6662,-63.5682
2025-08-04,New York,United States,Apparel,Streetwear Cap,17330.205525952726,5123.599294103252,40.7128,-74.006
2025-02-12,Vancouver,Canada,Apparel,Streetwear Cap,3747.9085887135834,1100.118184366516,49.2827,-123.1207
